UMAP1,UMAP2,kmeans_cluster,is_noise
9.61,13.29,0,0
10.82,-3.74,0,0
-3.61,0.43,0,0
12.74,-2.98,1,0
8.14,11.81,0,0
10.48,-0.46,0,0
11.2,11.39,0,0
9.75,13.13,0,0
-3.29,9.45,1,0
12.51,-0.67,0,0
11.24,-1.64,1,0
14.03,0.93,1,0
10.89,12.89,0,0
11.29,12.91,0,0
12.34,12.66,1,0
7.09,-2.14,0,0
9.33,-1.71,0,0
16.17,10.51,1,0
12.25,12.8,1,0
10.56,-3.71,0,0
-1.56,9.69,1,0
11.25,-1.37,0,0
10.85,-1.65,0,0
-2.72,9.0,1,0
12.98,10.46,1,0
-1.14,9.46,1,0
10.72,-2.23,0,0
-3.63,0.62,0,0
14.19,-1.23,0,0
10.4,12.75,0,0
9.08,-1.38,0,0
13.58,-1.59,1,0
14.46,13.31,1,0
9.8,13.12,0,0
-3.98,4.1,1,0
-2.39,0.85,1,0
-1.99,1.02,0,0
-1.76,9.54,1,0
7.52,13.7,0,0
9.71,-2.2,0,0
10.4,-1.58,0,0
13.83,-1.68,1,0
9.97,12.82,0,0
10.64,-2.99,0,0
10.11,-3.82,0,0
-3.78,0.66,1,0
-3.52,1.55,1,0
7.39,12.85,0,0
11.36,-3.3,0,0
-5.9,-0.61,0,0
12.03,11.02,1,0
11.08,10.48,0,0
11.93,-0.23,1,0
-3.32,-0.57,0,0
11.52,10.19,1,0
-3.02,9.51,1,0
12.39,-2.43,0,0
11.31,13.17,0,0
-3.2,1.3,0,0
13.37,-2.1,1,0
12.44,-3.38,0,0
13.39,8.56,1,0
12.25,-1.32,0,0
-2.08,8.48,1,0
10.72,-3.07,0,0
-2.47,-0.57,0,0
-4.13,10.14,0,0
17.01,-0.41,1,0
-1.1,1.69,1,0
12.51,-2.69,0,0
14.76,12.86,1,0
-1.17,10.97,0,0
11.82,13.49,0,0
10.58,10.09,0,0
11.79,12.65,0,0
9.71,13.91,0,0
10.54,-3.76,0,0
11.51,-2.6,0,0
9.17,-2.59,0,0
-4.72,3.47,1,0
12.89,1.28,1,0
13.66,-1.54,1,0
12.24,12.78,1,0
-6.74,12.03,0,1
10.93,13.0,0,0
10.89,-2.52,0,0
9.76,0.33,1,0
9.18,-2.44,0,0
8.35,-2.38,0,0
-2.57,0.21,0,0
13.07,-1.92,1,0
10.79,-1.48,0,0
11.04,-2.94,0,0
-3.85,10.55,0,0
11.14,11.39,1,0
-3.68,0.03,0,0
-2.36,0.79,0,0
8.18,-1.89,0,0
-4.12,2.23,1,0
9.96,13.22,0,0
-3.6,10.26,0,0
13.12,11.45,0,0
14.11,-1.66,1,0
-2.86,1.76,1,0
10.35,14.6,0,0
-1.1,10.84,0,0
-0.78,10.37,0,0
13.68,-3.08,0,0
14.99,0.37,1,0
11.78,-3.38,0,0
10.83,13.31,0,0
-3.68,10.95,0,0
-3.45,8.8,1,0
10.87,-0.92,0,0
-5.02,8.59,1,0
7.29,-0.86,0,0
-1.75,9.89,1,0
14.38,-0.77,1,0
15.31,9.19,1,0
9.27,-2.76,0,0
-3.47,9.57,0,0
-2.01,8.19,1,0
-3.72,-0.06,0,0
-2.56,10.32,0,0
-3.2,10.96,0,0
11.36,11.57,1,0
-2.71,11.53,0,0
-5.4,1.04,1,0
7.8,13.63,0,0
12.29,-1.07,1,0
-4.5,0.98,1,0
-3.5,9.14,1,0
-4.09,8.99,1,0
-3.56,12.91,0,0
10.19,14.21,0,0
10.78,-4.0,0,0
13.24,-0.43,1,0
-2.12,-0.52,0,0
10.09,-2.57,0,0
12.65,11.49,1,0
10.93,13.46,0,0
10.55,-3.92,0,0
9.58,-4.14,0,0
9.36,13.35,0,0
9.84,13.61,0,0
10.16,-2.52,0,0
-2.17,-1.04,0,0
-0.63,9.29,1,0
-1.43,11.44,0,0
9.25,0.07,0,0
-1.49,1.66,1,0
9.43,12.6,0,0
-2.61,1.52,1,0
-1.93,8.18,1,0
14.07,9.17,1,0
-2.31,3.21,1,0
8.84,12.57,0,0
13.09,-3.12,1,0
9.68,-2.36,0,0
-2.83,11.13,0,0
12.03,12.61,1,0
-1.21,9.93,1,0
9.29,-2.96,0,0
11.11,-1.64,0,0
-3.99,0.02,0,0
-3.6,3.22,1,0
12.76,0.65,1,0
13.41,-2.29,1,0
11.26,13.6,0,0
10.1,12.39,0,0
9.63,-1.26,0,0
14.05,11.38,1,0
-1.62,9.59,1,0
-1.59,10.03,0,0
-3.39,0.37,0,0
-2.34,10.0,0,0
9.76,11.64,1,0
-0.7,10.69,0,0
8.01,-2.23,0,0
4.09,4.94,0,0
10.87,13.18,0,0
11.26,12.8,0,0
12.48,11.98,1,0
11.79,-2.64,0,0
13.28,-2.26,1,0
14.42,-1.56,1,0
10.87,-0.92,0,0
7.67,-0.65,0,0
14.84,9.99,1,0
12.99,12.39,1,0
-5.61,2.56,1,0
11.85,-3.19,0,0
-5.35,0.6,1,0
13.14,-2.44,1,0
15.05,1.12,1,0
12.68,12.99,1,0
9.88,-2.1,0,0
9.93,11.77,0,0
12.21,12.4,1,0
-1.4,1.44,0,0
12.14,-4.05,0,0
9.28,-1.07,0,0
11.62,-0.5,0,0
-4.33,-0.3,0,0
10.83,-1.68,0,0
10.21,-4.09,0,0
9.73,12.2,0,0
9.21,-0.7,0,0
12.29,-1.47,0,0
14.78,3.88,1,1
12.85,-3.84,0,0
8.85,13.35,0,0
19.73,2.57,1,1
13.92,10.99,1,0
9.68,11.74,0,0
8.79,-2.63,0,0
12.56,-0.64,1,0
11.45,12.71,0,0
6.85,-1.78,0,0
-4.45,-2.72,0,0
8.71,14.83,0,0
13.01,9.09,1,0
13.41,9.17,1,0
13.52,-1.66,1,0
10.77,-3.59,0,0
-3.76,10.93,0,0
9.93,12.47,0,0
2.29,6.12,0,0
-1.91,1.96,1,0
12.25,-2.44,1,0
12.06,11.13,1,0
-4.15,1.32,1,0
11.3,-1.22,0,0
-3.05,4.32,1,0
16.1,-0.13,1,0
-0.37,4.97,1,0
-0.21,9.28,0,0
10.67,-1.52,0,0
14.73,-1.21,1,0
12.18,13.08,1,0
10.45,12.96,0,0
11.26,-2.64,0,0
10.29,-1.06,0,0
10.83,13.09,0,0
10.35,-0.29,1,0
8.64,0.59,0,0
-2.47,7.05,1,0
12.36,-0.64,1,0
8.17,13.42,0,0
8.07,-5.74,0,1
-2.19,8.17,1,0
11.96,-3.01,1,0
-3.64,-0.32,0,0
8.86,11.94,0,0
10.82,11.69,0,0
12.17,12.22,1,0
9.2,10.95,0,0
-3.87,9.47,0,0
13.66,-3.02,1,0
15.61,-1.55,1,0
7.74,12.04,0,0
-6.13,4.39,1,0
14.43,-0.32,1,0
11.02,-1.89,0,0
11.69,10.2,1,0
-3.82,-1.22,0,0
-3.06,-0.06,0,0
10.32,-2.23,0,0
11.66,-3.1,0,0
9.47,12.48,0,0
9.49,14.46,0,0
-2.26,10.1,0,0
12.03,10.52,1,0
9.33,-1.54,0,0
10.32,0.41,1,0
12.05,-4.1,1,0
9.57,13.45,0,0
-1.96,9.77,0,0
10.71,12.01,0,0
0.44,4.19,0,0
-1.72,10.77,0,0
9.88,-2.34,0,0
10.23,-3.81,0,0
14.46,0.38,1,0
12.87,-4.67,1,0
13.28,11.27,1,0
9.45,-0.3,0,0
12.51,9.72,1,0
11.58,-5.2,0,0
-4.55,0.93,1,0
-4.24,0.92,1,0
9.2,12.76,0,0
10.51,11.32,1,0
12.12,-1.07,0,0
11.08,-2.97,0,0
-3.63,-0.93,1,0
10.12,12.84,0,0
-2.43,0.18,0,0
-5.27,0.48,1,0
11.37,-3.09,0,0
12.56,12.48,1,0
-4.51,-1.65,0,0
10.83,14.37,0,0
8.85,14.03,0,0
10.38,-2.02,0,0
8.62,9.46,0,0
11.89,-3.08,0,0
13.01,-2.69,1,0
10.24,13.25,0,0
-4.12,-0.21,0,0
9.75,-2.8,0,0
10.24,-1.58,0,0
10.89,-3.09,0,0
8.6,11.34,0,0
9.19,-3.23,0,0
11.27,-3.23,0,0
11.95,-1.44,0,0
10.33,-2.2,0,0
11.08,13.16,0,0
10.31,11.66,0,0
11.54,9.8,1,0
11.71,-3.33,0,0
13.47,-1.79,1,0
10.05,12.44,0,0
15.34,0.45,1,0
14.25,-5.97,1,1
11.22,-0.97,0,0
-2.53,1.03,1,0
14.51,-0.18,1,0
11.35,15.01,0,0
-2.26,-0.2,0,0
13.91,-3.67,1,0
8.88,-2.68,0,0
8.87,13.99,0,0
-2.99,-1.83,0,0
11.23,12.68,1,0
12.45,-2.21,0,0
11.84,-2.72,0,0
-3.05,7.21,1,0
-0.82,9.92,0,0
9.88,12.47,0,0
-1.47,11.14,0,0
9.84,-1.52,0,0
-2.52,-1.28,0,0
13.0,-2.63,1,0
-2.27,0.05,0,0
10.2,13.42,0,0
10.93,14.28,0,0
10.35,11.58,0,0
11.44,-2.3,0,0
11.71,10.39,1,0
9.08,12.03,0,0
13.56,-0.27,1,0
10.98,10.89,0,0
-5.41,0.82,1,0
-2.8,6.97,1,0
12.09,-2.71,1,0
-3.95,0.41,0,0
10.29,13.67,0,0
12.27,-3.63,0,0
12.95,-1.22,1,0
-3.64,11.24,0,0
-1.86,11.82,0,0
-3.99,0.34,0,0
11.65,12.83,0,0
-3.19,8.09,1,0
16.32,2.45,1,0
14.58,-0.52,1,0
13.25,-0.41,1,0
9.96,-2.03,0,0
16.34,-0.9,1,0
11.16,14.78,0,0
6.7,9.06,0,1
10.52,11.49,0,0
8.59,-1.58,0,0
-2.5,-0.47,0,0
4.98,3.87,0,0
15.15,8.94,1,0
9.49,12.04,0,0
10.63,14.35,0,0
6.63,-0.44,0,0
11.1,-1.29,0,0
-4.32,8.59,0,0
12.21,-3.81,1,0
9.82,15.28,0,0
10.96,-1.4,0,0
9.67,11.88,0,0
11.23,13.16,0,0
10.6,13.96,0,0
8.43,12.88,0,0
11.17,12.43,0,0
13.78,-1.95,1,0
10.16,13.09,0,0
13.37,-1.81,1,0
12.34,10.58,1,0
12.07,-1.36,0,0
10.58,-1.9,0,0
13.17,-2.23,1,0
9.74,-3.24,0,0
10.33,12.5,0,0
13.18,-1.84,1,0
11.55,13.74,0,0
11.47,-2.93,0,0
11.53,-0.54,1,0
-3.38,3.46,1,0
-0.16,11.08,0,0
13.18,-2.3,1,0
8.67,12.63,0,0
9.53,-3.91,0,0
9.07,-1.52,0,0
-4.31,1.12,1,0
8.09,12.26,1,0
8.75,13.92,0,0
9.75,-3.87,0,0
-3.97,10.32,1,0
-4.19,-0.23,0,0
10.77,-3.6,0,0
8.89,-1.54,0,0
-4.32,1.32,1,0
11.11,12.95,0,0
8.94,13.38,0,0
9.84,-1.13,0,0
10.25,-2.65,0,0
6.33,14.68,0,0
5.66,3.61,0,0
-2.87,10.06,0,0
12.8,13.65,1,0
-4.48,1.95,1,0
-2.42,1.14,1,0
11.41,-1.64,1,0
14.42,-0.31,1,0
12.92,10.2,1,0
-1.13,10.94,0,0
11.89,-3.28,0,0
-0.94,8.78,1,0
-2.21,0.66,0,0
-0.68,10.24,0,0
-2.05,6.58,1,0
-4.15,0.88,1,0
-4.01,1.92,1,0
9.41,-2.49,0,0
-4.08,-0.78,0,0
8.0,11.98,0,0
11.7,-1.78,0,0
-3.99,-0.53,0,0
15.6,-0.21,1,0
10.53,13.35,0,0
11.33,-3.25,0,0
-2.13,-0.79,0,0
10.05,13.43,0,0
11.76,-3.9,1,0
-4.04,8.25,1,0
-0.48,10.23,0,0
-3.83,0.18,0,0
-6.27,2.49,1,0
-3.43,10.27,0,0
-2.36,3.38,1,0
12.84,9.14,1,0
14.02,-0.84,1,0
-3.16,13.29,0,0
11.26,-2.17,0,0
-4.57,0.0,1,0
9.43,-3.53,0,0
8.28,-3.22,0,0
-3.72,0.17,0,0
9.62,13.32,0,0
-5.64,0.08,1,0
-4.25,11.91,0,0
13.66,-1.46,1,0
10.49,12.71,0,0
-3.69,0.73,1,0
13.8,0.44,1,0
8.02,13.16,0,0
-1.52,11.03,0,0
10.12,-4.91,0,0
10.13,-1.92,0,0
12.19,-0.74,0,0
-4.24,-0.53,0,0
-2.6,-0.59,0,0
6.17,6.69,0,0
10.81,14.17,0,0
9.69,13.17,0,0
10.02,-2.45,0,0
10.71,-3.88,0,0
0.63,0.14,1,0
10.65,12.18,0,0
10.17,11.96,0,0
12.78,-1.32,1,0
9.38,12.92,0,0
-5.06,11.49,0,0
11.51,-0.1,0,0
10.9,13.81,0,0
12.96,10.34,1,0
13.68,13.16,0,0
10.37,11.96,0,0
8.71,13.34,0,0
8.55,-2.58,0,0
11.28,9.33,1,0
10.66,-1.62,0,0
11.63,-2.12,0,0
10.37,11.66,0,0
13.76,-2.06,1,0
-0.55,10.18,1,0
-2.35,4.22,1,0
11.11,11.78,1,0
10.59,-2.44,0,0
11.88,-1.09,0,0
9.84,10.63,0,0
8.19,12.27,0,0
8.18,12.33,0,0
8.97,-1.79,0,0
11.2,-1.47,0,0
11.24,-2.95,0,0
13.95,9.27,1,0
15.31,0.93,1,0
11.28,-2.99,0,0
-4.23,1.48,1,0
11.91,-0.26,1,0
-4.18,1.78,1,0
12.09,-2.63,1,0
-3.66,0.24,0,0
-3.64,0.68,0,0
11.32,10.15,1,0
-5.6,10.68,0,0
11.32,14.19,0,0
10.75,13.56,0,0
-2.65,-0.52,0,0
12.01,-1.66,0,0
12.36,-0.74,1,0
13.13,12.96,1,0
12.37,13.25,1,0
-4.07,-1.05,0,0
-4.86,2.11,1,0
13.06,-2.22,1,0
10.44,16.1,0,0
10.62,13.68,0,0
11.79,13.69,0,0
11.89,11.46,1,0
-3.26,6.78,1,0
12.47,-1.53,0,0
-1.7,1.72,1,0
12.39,-0.69,1,0
-2.2,11.43,0,0
12.06,-0.56,1,0
11.13,13.15,0,0
-3.35,0.24,0,0
-2.03,0.13,0,0
9.45,-2.76,0,0
9.48,-3.21,0,0
-2.62,2.4,1,0
-3.46,9.52,1,0
-4.1,1.29,1,0
9.3,-3.75,0,0
11.01,-2.05,0,0
-2.74,8.0,1,0
12.44,-4.33,1,0
8.79,-4.01,0,0
-0.6,2.69,1,0
8.39,14.4,0,0
11.0,-1.88,0,0
10.69,-1.57,0,0
8.63,-1.56,0,0
12.16,-3.95,1,0
12.23,8.87,1,0
10.0,-6.32,0,1
-2.54,0.18,0,0
9.06,12.89,0,0
9.64,13.16,0,0
9.38,-2.81,0,0
8.91,-3.11,0,0
9.19,11.2,0,0
-4.74,0.45,1,0
11.71,10.06,1,0
7.71,14.13,0,0
-3.79,10.76,0,0
-1.74,10.38,0,0
9.44,14.49,0,0
12.08,-2.98,0,0
14.53,11.25,1,0
13.75,10.0,1,0
-1.58,10.96,0,0
10.37,-0.73,0,0
11.64,-3.3,0,0
10.6,-3.85,0,0
-5.0,1.41,1,0
10.21,-2.34,0,0
10.98,-3.75,0,0
9.98,12.47,0,0
11.43,-1.5,0,0
-3.67,7.69,1,0
-3.52,8.5,1,0
11.34,-1.41,0,0
-3.09,8.56,1,0
13.95,-1.06,1,0
8.58,13.99,0,0
-3.99,1.59,1,0
10.25,11.4,0,0
11.15,-1.36,0,0
10.92,12.33,0,0
13.99,-1.49,1,0
11.61,-1.06,0,0
11.72,12.92,0,0
10.45,-3.63,0,0
11.72,9.56,1,0
-2.35,-0.77,0,0
9.98,13.27,0,0
-2.34,-0.83,0,0
11.36,13.22,0,0
9.09,-2.44,0,0
11.27,-1.87,0,0
14.51,-0.94,1,0
-2.14,0.93,0,0
12.18,10.56,1,0
6.17,-4.09,0,1
-4.02,-0.84,0,0
14.37,0.1,1,0
8.87,-0.07,0,0
10.9,12.7,0,0
-2.42,1.89,1,0
-6.05,4.48,1,0
12.74,-1.99,0,0
12.06,-2.82,0,0
9.44,-1.8,0,0
-3.71,1.29,1,0
12.73,-2.99,1,0
-3.18,2.41,1,0
-1.29,8.97,1,0
13.58,-1.49,1,0
13.57,-0.36,1,0
10.58,-3.48,0,0
-2.1,0.67,1,0
11.79,14.63,0,0
12.56,9.76,1,0
15.0,-1.77,1,0
12.46,-2.74,0,0
15.55,1.37,1,0
9.69,-2.95,0,0
-0.55,10.64,0,0
-2.21,9.08,1,0
11.12,-1.64,0,0
9.23,13.04,0,0
-1.94,0.62,1,0
10.9,13.24,0,0
9.42,-1.7,0,0
10.33,-2.0,0,0
-3.91,-0.49,0,0
-2.89,-0.38,0,0
8.96,-1.84,0,0
-3.11,9.3,1,0
14.62,-0.46,1,0
-5.34,0.17,1,0
14.36,-2.25,1,0
11.11,-1.64,0,0
9.96,9.93,0,0
-3.33,-2.29,0,0
10.74,-2.57,0,0
10.38,12.4,1,0
-1.69,0.79,0,0
-4.21,3.86,1,0
12.35,-4.18,1,0
-5.73,-0.53,1,0
10.02,11.63,0,0
12.74,-2.33,1,0
-2.39,11.59,0,0
-0.57,9.88,1,0
9.46,-3.36,0,0
10.07,-2.13,0,0
-4.2,0.03,1,0
8.24,-4.22,0,0
9.76,12.64,0,0
-1.66,-0.41,0,0
-4.27,3.8,1,0
10.82,13.53,0,0
12.02,-2.78,1,0
10.67,13.49,0,0
7.97,-4.0,0,0
11.4,12.65,1,0
-2.64,-1.62,0,0
10.97,13.67,0,0
11.3,-1.38,1,0
12.63,11.14,1,0
-4.98,0.47,1,0
-3.54,-1.27,0,0
-4.61,-1.18,0,0
-3.11,10.16,1,0
10.28,12.25,0,0
12.68,10.8,1,0
8.62,-2.1,0,0
10.15,12.42,0,0
-2.32,9.77,0,0
-2.2,8.09,1,0
12.89,13.23,1,0
10.65,14.03,0,0
15.89,12.59,1,0
12.25,-1.16,0,0
11.15,-3.47,0,0
11.73,13.41,0,0
12.47,-2.97,1,0
11.69,11.6,0,0
11.5,-3.03,0,0
11.09,8.83,0,0
-3.24,7.99,1,0
12.79,-1.42,1,0
11.79,-2.93,0,0
10.65,-2.38,0,0
13.37,15.16,0,0
9.92,13.23,0,0
-3.1,2.24,1,0
13.13,-1.66,1,0
11.19,-2.7,0,0
9.82,-0.55,0,0
-1.15,8.0,1,0
9.87,13.88,0,0
9.36,-1.82,0,0
11.1,13.23,0,0
14.76,10.28,1,0
11.59,-3.74,0,0
11.81,-3.15,0,0
11.63,-0.94,0,0
-3.69,8.69,1,0
13.54,11.62,1,0
-1.93,6.84,1,0
8.45,-3.09,0,0
12.71,-0.42,1,0
11.93,-0.78,1,0
-3.25,-0.23,0,0
12.07,-3.51,1,0
11.29,-3.48,0,0
11.08,11.78,1,0
10.59,13.67,0,0
-3.54,-1.11,0,0
10.93,11.58,0,0
-2.7,1.8,1,0
14.53,-0.37,1,0
10.15,-1.22,0,0
13.01,-4.64,1,0
-3.98,0.32,0,0
-4.48,9.64,1,0
-1.74,1.54,1,0
11.95,-2.5,0,0
-4.2,6.55,1,0
9.42,12.81,0,0
-3.81,-0.58,0,0
-2.92,7.81,1,0
11.91,-2.63,0,0
13.16,-2.03,1,0
-0.66,10.06,0,0
12.63,-2.43,0,0
8.96,12.21,0,0
10.13,12.07,0,0
-4.17,0.97,1,0
8.34,-0.9,0,0
12.34,12.62,1,0
9.86,-2.11,0,0
-5.03,9.97,0,0
9.11,-2.32,0,0
-1.66,9.35,1,0
12.7,-2.32,0,0
-1.52,10.11,0,0
-4.76,3.89,1,0
8.93,12.34,0,0
12.93,-3.12,1,0
9.76,13.67,0,0
-3.1,9.65,0,0
16.57,-0.13,1,0
11.85,11.76,1,0
-3.38,1.03,1,0
12.39,11.2,1,0
11.97,-1.21,0,0
-4.43,6.95,1,0
10.61,-1.83,0,0
10.67,-3.69,0,0
10.89,-2.14,0,0
7.8,-3.2,0,0
9.84,12.47,0,0
12.56,-2.89,0,0
9.81,12.23,0,0
11.62,-1.5,1,0
12.68,-3.92,1,0
11.55,-0.95,0,0
8.25,-1.31,0,0
11.82,-0.46,1,0
10.67,11.88,0,0
11.08,13.64,0,0
5.01,4.25,0,0
-3.84,9.49,1,0
-2.95,10.37,0,0
-2.42,1.31,1,0
-1.89,0.69,0,0
-2.52,0.68,1,0
-4.97,1.23,1,0
8.71,13.26,0,0
-2.52,10.22,0,0
10.56,11.06,0,0
9.5,-2.14,0,0
12.29,-0.43,1,0
10.47,-3.67,0,0
-3.19,10.37,0,0
10.74,-3.55,0,0
9.13,11.97,0,0
-3.27,4.46,1,0
10.25,14.55,0,0
12.31,10.9,1,0
10.34,11.22,1,0
-2.6,-1.37,1,0
10.84,12.3,0,0
10.94,-1.12,0,0
12.91,-2.05,0,0
11.59,9.94,1,0
-3.87,0.67,0,0
11.18,-1.93,0,0
12.27,12.36,1,0
12.28,12.23,1,0
11.16,-1.37,1,0
9.29,14.54,0,0
10.16,12.49,0,0
-0.91,11.99,1,0
15.05,-1.53,1,0
11.01,11.3,1,0
12.18,-2.26,0,0
9.36,-2.0,0,0
10.91,12.04,0,0
-1.75,9.31,1,0
11.95,-0.81,1,0
11.89,12.41,1,0
9.11,-2.59,0,0
12.66,-2.71,0,0
-0.2,11.27,0,0
15.3,-1.99,1,0
9.8,-3.24,0,0
10.51,-3.9,0,0
8.73,14.58,0,0
11.34,12.89,0,0
11.69,13.99,0,0
10.99,13.09,0,0
10.23,14.6,0,0
11.54,13.29,0,0
11.95,-1.08,1,0
9.47,-2.65,0,0
-1.38,9.57,1,0
11.68,13.29,0,0
10.36,-3.29,0,0
8.5,11.97,0,0
-4.51,0.45,1,0
12.81,-2.69,1,0
12.25,-0.81,1,0
-4.51,7.55,1,0
12.1,-2.72,0,0
10.04,11.48,0,0
-1.71,10.08,0,0
8.6,-2.34,0,0
-1.17,11.28,0,0
7.4,13.1,0,0
-3.34,10.84,0,0
10.67,-4.15,0,0
-2.2,-0.93,0,0
-3.1,-1.36,0,0
8.58,12.3,0,0
9.48,12.86,0,0
13.74,-3.02,1,0
10.81,-3.22,0,0
9.57,13.26,0,0
11.49,14.02,0,0
10.61,14.0,0,0
10.86,11.24,1,0
-5.82,2.45,1,0
10.01,14.33,0,0
12.68,-1.25,0,0
14.06,11.7,1,0
-2.45,-0.38,0,0
10.48,-3.73,0,0
12.03,-0.78,1,0
10.15,14.24,0,0
11.66,-2.88,0,0
-5.66,-0.65,0,0
9.6,-2.8,0,0
10.67,-1.58,0,0
11.12,11.53,1,0
-2.91,10.11,0,0
10.93,-1.35,0,0
12.9,-1.12,0,0
-6.11,-1.31,1,0
-3.66,1.5,1,0
9.18,-1.6,0,0
10.58,-2.21,1,0
9.06,-2.76,0,0
-0.31,7.51,1,0
9.14,-2.68,0,0
-3.26,10.78,0,0
10.84,12.3,0,0
-4.27,0.88,1,0
11.26,-2.15,0,0
-2.38,7.3,1,0
13.22,-0.86,1,0
-4.26,0.44,0,0
9.43,12.14,0,0
9.57,-1.14,0,0
-4.02,0.4,0,0
13.22,11.06,1,0
10.34,12.5,0,0
-3.83,11.04,0,0
10.99,10.5,1,0
11.06,-3.24,0,0
8.02,8.87,0,1
12.01,13.39,0,0
-4.29,2.21,1,0
-3.89,0.71,0,0
-1.67,9.0,1,0
-2.45,10.57,0,0
9.42,-2.97,0,0
9.98,12.77,0,0
-4.46,2.03,1,0
-3.79,3.9,1,0
6.23,6.31,0,0
11.04,-3.42,0,0
10.53,11.93,0,0
13.1,-0.45,1,0
8.97,13.1,0,0
-1.58,-0.33,0,0
-5.52,4.21,1,0
-4.7,2.01,1,0
10.53,13.29,0,0
-2.29,-0.28,0,0
-2.79,-0.68,0,0
9.38,-2.47,0,0
9.46,12.43,0,0
12.55,-3.52,1,0
10.77,-1.35,0,0
10.0,11.75,0,0
15.97,0.63,1,0
10.15,11.62,0,0
-4.06,0.34,0,0
-2.96,11.02,0,0
11.53,-2.99,0,0
13.62,-1.74,1,0
-1.67,10.43,0,0
12.48,0.45,1,0
-1.86,0.19,0,0
10.96,-3.86,0,0
16.17,8.72,1,0
11.71,-1.11,0,0
11.3,-3.46,0,0
9.93,-2.14,0,0
-3.14,2.05,1,0
11.36,-1.57,0,0
11.47,-1.92,0,0
14.44,-1.29,1,0
-2.48,1.95,1,0
10.18,8.16,1,0
-4.09,-0.53,0,0
-2.41,9.7,0,0
10.56,14.95,0,0
-1.53,0.16,0,0
-3.15,0.54,1,0
12.18,-1.64,1,0
12.04,8.82,1,0
8.9,14.01,0,0
-2.43,-1.34,0,0
11.4,-2.97,0,0
9.6,-2.35,0,0
-3.86,2.15,1,0
10.27,11.76,0,0
-2.84,-0.21,0,0
12.5,-4.26,0,0
-3.11,1.73,1,0
11.1,-4.01,0,0
-3.27,7.75,1,0
13.7,-0.41,1,0
9.78,-0.14,0,0
10.34,15.68,0,0
13.04,-2.79,1,0
-3.9,-0.71,0,0
11.48,13.14,0,0
10.55,-3.6,0,0
11.57,10.13,1,0
9.57,12.4,0,0
11.78,11.83,1,0
12.58,1.41,1,0
10.72,-2.44,0,0
8.91,14.74,0,0
9.96,-2.43,0,0
10.12,12.21,0,0
7.9,-2.1,0,0
14.46,-0.66,1,0
-2.69,0.86,1,0
-3.86,9.69,0,0
12.86,-3.09,0,0
-1.04,8.71,0,0
9.39,-2.47,0,0
9.32,-3.2,0,0
13.73,13.59,1,0
-4.72,0.29,0,0
10.86,-2.26,0,0
11.67,-2.59,0,0
12.16,-5.23,0,0
11.42,-1.03,0,0
12.31,-3.63,1,0
8.77,14.06,0,0
-1.52,1.52,0,0
14.45,-1.27,1,0
15.28,14.81,0,0
11.42,-3.48,0,0
9.69,-3.39,0,0
11.67,-3.14,0,0
2.1,4.27,0,0
12.72,13.2,1,0
9.69,-2.12,0,0
11.37,-3.44,0,0
12.53,-1.03,1,0
5.94,5.46,0,0
-3.88,8.9,1,0
10.09,-1.45,0,0
10.96,-1.68,0,0
10.26,0.31,0,0
-3.58,10.56,0,0
-4.41,2.45,1,0
-1.64,0.67,0,0
9.79,-2.47,0,0
-4.43,-0.28,0,0
10.54,14.58,0,0
14.15,9.03,1,0
-3.98,-0.02,0,0
-2.25,10.8,0,0
-4.25,0.56,1,0
10.17,10.52,0,0
10.91,13.98,0,0
11.4,10.11,1,0
9.82,12.67,0,0
13.56,-0.49,1,0
9.59,10.48,0,0
11.2,13.51,0,0
-4.06,1.16,0,0
-1.87,9.42,0,0
-2.57,1.58,1,0
12.17,-2.96,1,0
13.8,12.45,1,0
13.85,-2.29,1,0
11.95,-2.72,0,0
12.83,-2.33,1,0
10.75,-3.08,0,0
13.33,12.85,1,0
9.88,-0.56,0,0
10.49,13.59,0,0
-3.82,0.29,0,0
9.47,13.99,0,0
9.74,-2.08,0,0
-6.5,2.54,1,0
10.54,-0.96,0,0
11.53,-3.33,0,0
8.13,12.4,0,0
12.25,-4.17,1,0
-3.62,0.94,1,0
10.99,12.92,0,0
10.49,-1.48,0,0
7.72,-1.97,0,0
9.47,-3.03,0,0
13.15,-1.32,1,0
-3.64,10.36,0,0
11.93,-2.78,0,0
10.49,-1.51,0,0
10.47,12.69,0,0
-1.57,8.25,1,0
-4.66,1.88,1,0
9.44,15.66,0,0
-3.99,0.06,0,0
-3.76,-0.06,1,0
-3.11,0.93,1,0
10.22,-3.66,0,0
17.0,0.85,1,0
11.59,11.86,0,0
8.71,-1.99,0,0
10.85,-1.73,0,0
10.23,11.45,0,0
13.4,-2.1,1,0
11.93,-3.05,0,0
-5.76,1.27,1,0
9.82,-1.8,0,0
-0.71,10.43,0,0
-4.5,2.25,1,0
11.88,14.19,1,0
12.11,13.02,0,0
11.45,14.1,0,0
12.78,11.99,1,0
9.51,-2.21,0,0
11.06,-2.1,0,0
-2.45,-0.61,0,0
11.63,12.01,1,0
12.96,-0.57,1,0
-1.77,9.86,0,0
9.95,13.71,0,0
-3.09,9.82,1,0
12.0,-2.89,0,0
10.43,-2.13,0,0
8.95,13.23,0,0
10.85,12.26,0,0
-3.44,10.27,0,0
9.05,-3.27,0,0
